,group_id,id,geo_name,region_id,geo,year,private_area_size,building_type,trd_unit_price,rent_y_unit_price,rent_m_unit_price
114,04000KR11,05000KR11470,양천구,11150,05000KR11470,2013,A,OFFICETEL,1369.97719714,1092.17251316,7.76206905
115,04000KR11,05000KR11470,양천구,11150,05000KR11470,2014,A,OFFICETEL,1383.64878974,1129.61860714,8.23511579
116,04000KR11,05000KR11470,양천구,11150,05000KR11470,2015,A,OFFICETEL,1474.68642222,1324.23871633,9.08823636
117,04000KR11,05000KR11470,양천구,11150,05000KR11470,2016,A,OFFICETEL,1574.19535,1404.085062,9.33308667
118,04000KR11,05000KR11470,양천구,11150,05000KR11470,2017,A,OFFICETEL,1733.22902857,1535.15794706,9.55987619
119,04000KR11,05000KR11470,양천구,11150,05000KR11470,2018,A,OFFICETEL,1896.23753617,1647.01803214,9.55610909
120,04000KR11,05000KR11500,강서구,11160,05000KR11500,2011,A,OFFICETEL,1042.91956438,764.7863209,6.95146579
121,04000KR11,05000KR11500,강서구,11160,05000KR11500,2012,A,OFFICETEL,1095.09929853,793.58240519,7.08035698
122,04000KR11,05000KR11500,강서구,11160,05000KR11500,2013,A,OFFICETEL,1145.8896661,841.23046224,7.07072364
123,04000KR11,05000KR11500,강서구,11160,05000KR11500,2014,A,OFFICETEL,1156.07895753,929.33421818,7.38105714
124,04000KR11,05000KR11500,강서구,11160,05000KR11500,2015,A,OFFICETEL,1220.896773,1086.81587226,7.46670387
125,04000KR11,05000KR11500,강서구,11160,05000KR11500,2016,A,OFFICETEL,1362.09454245,1304.39990802,8.15691193
126,04000KR11,05000KR11500,강서구,11160,05000KR11500,2017,A,OFFICETEL,1570.44423111,1373.22275584,8.14668942
127,04000KR11,05000KR11500,강서구,11160,05000KR11500,2018,A,OFFICETEL,1768.05798766,1586.12959403,8.86015137
128,04000KR11,05000KR11530,구로구,11170,05000KR11530,2011,A,OFFICETEL,1150.40637541,868.737375,7.27460847
129,04000KR11,05000KR11530,구로구,11170,05000KR11530,2012,A,OFFICETEL,1221.41986333,964.09143472,7.53687222
130,04000KR11,05000KR11530,구로구,11170,05000KR11530,2013,A,OFFICETEL,1277.02471385,1020.42754177,7.87992083
131,04000KR11,05000KR11530,구로구,11170,05000KR11530,2014,A,OFFICETEL,1336.40299178,1126.35916386,8.05073059
132,04000KR11,05000KR11530,구로구,11170,05000KR11530,2015,A,OFFICETEL,1356.33194487,1207.26788736,8.45906023
133,04000KR11,05000KR11530,구로구,11170,05000KR11530,2016,A,OFFICETEL,1438.37460602,1318.16467143,8.88636875
134,04000KR11,05000KR11530,구로구,11170,05000KR11530,2017,A,OFFICETEL,1499.43934938,1345.87403608,9.07618437
135,04000KR11,05000KR11530,구로구,11170,05000KR11530,2018,A,OFFICETEL,1572.64886667,1466.55958605,9.22007391
136,04000KR11,05000KR11545,금천구,11180,05000KR11545,2011,A,OFFICETEL,1000.48365385,731.51523333,7.20455909
137,04000KR11,05000KR11545,금천구,11180,05000KR11545,2012,A,OFFICETEL,1023.63476364,767.83675312,7.642888
138,04000KR11,05000KR11545,금천구,11180,05000KR11545,2013,A,OFFICETEL,1263.35707273,870.0886,7.50217568
139,04000KR11,05000KR11545,금천구,11180,05000KR11545,2014,A,OFFICETEL,1501.14357692,976.48078,8.01740526
140,04000KR11,05000KR11545,금천구,11180,05000KR11545,2015,A,OFFICETEL,1375.07817813,1054.41834103,8.30278372
141,04000KR11,05000KR11545,금천구,11180,05000KR11545,2016,A,OFFICETEL,1430.81985769,1160.41020612,8.62346346
142,04000KR11,05000KR11545,금천구,11180,05000KR11545,2017,A,OFFICETEL,1548.52552973,1352.06681039,9.05002258
143,04000KR11,05000KR11545,금천구,11180,05000KR11545,2018,A,OFFICETEL,1586.47388667,1536.97204815,9.42633214
144,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2011,A,OFFICETEL,1341.30368621,929.36271935,7.87631927
145,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2012,A,OFFICETEL,1373.5591767,1036.35668768,8.22199697
146,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2013,A,OFFICETEL,1398.12928158,1118.64597626,8.81742286
147,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2014,A,OFFICETEL,1490.65996917,1196.17789939,9.1148325
148,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2015,A,OFFICETEL,1528.81550438,1348.42207803,9.57707528
149,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2016,A,OFFICETEL,1629.01453878,1509.93651658,9.80881602
150,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2017,A,OFFICETEL,1791.9677098,1692.41817357,10.20356447
151,04000KR11,05000KR11560,영등포구,11190,05000KR11560,2018,A,OFFICETEL,1926.76850927,1831.63952664,10.78883672
